id,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
tr21951,46,81136,11,0,0,30
tr21952,43,73883,13,0,0,45
tr21953,31,339482,2,0,0,40
tr21954,40,326232,10,0,0,40
tr21955,27,106316,15,0,0,12
tr21956,64,198728,10,0,0,40
tr21957,31,126501,11,0,0,40
tr21958,48,233802,14,0,0,45
tr21959,37,204501,13,0,0,20
tr21960,28,208249,10,0,0,24
tr21961,42,188693,10,0,0,40
tr21962,60,93272,4,0,0,60
tr21963,17,159299,7,0,0,20
tr21964,21,303588,10,0,0,30
tr21965,46,35136,6,0,0,40
tr21966,18,139576,9,0,0,40
tr21967,22,252355,9,0,0,27
tr21968,44,83812,13,0,0,60
tr21969,36,89718,9,0,0,40
tr21970,65,222810,11,0,0,40
tr21971,26,456618,9,0,0,40
tr21972,21,296158,6,0,0,25
tr21973,28,36601,10,0,0,35
tr21974,27,195337,10,0,0,40
tr21975,19,282721,10,0,0,12
tr21976,40,206049,10,0,0,40
tr21977,19,223392,9,0,0,15
tr21978,40,27821,11,2829,0,40
tr21979,37,131827,9,0,0,40
tr21980,33,549413,10,0,0,40
tr21981,34,69491,9,0,0,40
tr21982,44,193755,12,0,0,40
tr21983,33,598802,10,0,0,40
tr21984,72,259762,9,2290,0,10
tr21985,19,266255,9,0,0,40
tr21986,59,32954,11,0,0,36
tr21987,40,291808,9,0,0,40
tr21988,22,59184,12,0,0,45
tr21989,41,196456,14,0,0,40
tr21990,59,147989,10,0,0,50
tr21991,50,195784,8,0,0,40
tr21992,21,202214,12,0,0,10
tr21993,40,225165,9,0,0,40
tr21994,22,54825,9,0,0,40
tr21995,43,188905,3,0,0,40
tr21996,17,132636,7,0,0,16
tr21997,42,228320,4,0,0,40
tr21998,19,254247,8,0,0,38
tr21999,43,255635,3,0,0,40
tr22000,46,96080,5,0,0,40
tr22001,18,78181,9,0,0,20
tr22002,50,339547,15,0,0,40
tr22003,47,126500,4,0,0,40
tr22004,31,511289,9,2907,0,99
tr22005,33,159574,4,0,0,45
tr22006,27,224105,9,7298,0,40
tr22007,59,128105,9,0,0,35
tr22008,29,370242,10,0,0,40
tr22009,26,67257,13,0,0,55
tr22010,24,62952,9,0,0,40
tr22011,25,111058,10,0,1980,40
tr22012,52,101119,7,0,0,40
tr22013,30,159888,13,0,0,60
tr22014,19,45643,10,0,0,25
tr22015,23,166371,10,0,0,60
tr22016,37,160910,16,0,0,45
tr22017,25,257064,10,0,0,38
tr22018,49,181307,15,15024,0,65
tr22019,30,83253,9,0,0,55
tr22020,40,128700,10,0,0,40
tr22021,20,243010,9,0,0,32
tr22022,35,37778,11,3103,0,55
tr22023,24,132320,13,0,0,45
tr22024,32,234755,9,0,0,40
tr22025,35,142616,9,0,0,30
tr22026,20,148509,9,0,0,40
tr22027,29,240738,9,0,0,40
tr22028,25,32276,9,0,0,28
tr22029,50,163921,4,0,0,40
tr22030,24,464103,9,0,0,50
tr22031,49,271346,13,15024,0,60
tr22032,37,267085,10,0,0,40
tr22033,20,234663,9,0,0,30
tr22034,49,189123,9,5013,0,50
tr22035,55,104996,4,0,0,50
tr22036,61,101265,8,0,0,40
tr22037,22,184975,9,0,0,3
tr22038,23,246965,12,0,0,12
tr22039,43,227065,9,4650,0,40
tr22040,39,301867,13,0,0,24
tr22041,21,185948,10,0,0,35
tr22042,52,134854,9,0,0,40
tr22043,30,281030,11,4064,0,40
tr22044,42,126701,13,9562,0,45
tr22045,50,95949,13,0,0,50
tr22046,51,88528,12,0,0,99
tr22047,47,24723,6,0,0,45
tr22048,49,171411,5,0,0,40
tr22049,45,184581,9,0,0,40
tr22050,48,100067,10,0,0,40
tr22051,36,182863,13,0,0,50
tr22052,20,462294,10,0,0,40
tr22053,61,85434,9,0,0,40
tr22054,72,158092,13,0,0,30
tr22055,19,104844,10,0,0,15
tr22056,54,304570,13,7688,0,40
tr22057,47,89806,10,0,0,35
tr22058,39,106183,9,6849,0,40
tr22059,24,89347,7,0,0,40
tr22060,44,157236,10,0,0,40
tr22061,19,261259,9,0,0,20
tr22062,20,286166,9,0,0,48
tr22063,23,122272,9,0,0,40
tr22064,58,248739,9,0,0,53
tr22065,20,224238,8,0,0,40
tr22066,62,138157,9,0,0,12
tr22067,25,148460,9,4416,0,40
tr22068,67,236627,13,0,0,2
tr22069,37,191364,12,0,0,40
tr22070,36,353524,9,1831,0,40
tr22071,38,391040,11,0,0,20
tr22072,23,134997,9,0,0,80
tr22073,28,392487,9,0,0,40
tr22074,25,216724,9,0,0,40
tr22075,41,174395,16,15024,0,55
tr22076,63,383058,13,0,1848,40
tr22077,31,103435,9,0,0,50
tr22078,29,96718,9,0,0,37
tr22079,37,178948,13,7688,0,45
tr22080,51,173987,5,0,0,40
tr22081,45,34419,10,7298,0,40
tr22082,27,224849,9,0,0,40
tr22083,18,249857,10,0,0,20
tr22084,34,340458,9,0,0,40
tr22085,66,427422,16,0,2377,25
tr22086,36,175643,9,0,0,35
tr22087,35,297485,13,0,0,40
tr22088,27,232954,9,0,0,45
tr22089,29,326330,10,1831,0,40
tr22090,25,109419,9,0,0,40
tr22091,22,127768,10,0,0,32
tr22092,41,252986,10,0,0,48
tr22093,20,380544,12,0,0,20
tr22094,52,306108,9,0,0,40
tr22095,34,232855,10,0,0,37
tr22096,44,130126,15,0,0,45
tr22097,50,194231,14,0,0,40
tr22098,49,197038,13,0,0,50
tr22099,36,168223,13,0,0,40
tr22100,20,285671,9,0,0,25
tr22101,59,103948,9,0,0,60
tr22102,41,439919,3,3411,0,40
tr22103,38,40319,10,0,0,42
tr22104,55,159028,9,0,0,40
tr22105,17,98675,5,0,0,20
tr22106,45,90758,13,0,0,55
tr22107,19,219189,8,0,0,25
tr22108,33,203463,9,0,0,40
tr22109,34,27153,9,0,0,40
tr22110,31,150324,12,0,0,40
tr22111,21,83704,8,0,0,40
tr22112,23,176262,11,0,0,36
tr22113,20,179423,10,0,0,8
tr22114,45,168038,13,0,0,60
tr22115,59,108765,9,0,0,50
tr22116,58,146477,14,15024,0,40
tr22117,66,188220,9,0,0,35
tr22118,37,292855,11,0,1887,35
tr22119,29,114870,10,0,0,40
tr22120,32,77723,13,0,0,40
tr22121,39,284166,13,0,1902,50
tr22122,57,133902,9,0,0,45
tr22123,57,191318,14,0,0,40
tr22124,50,67794,9,0,0,60
tr22125,44,357679,13,15024,0,65
tr22126,56,117872,11,0,0,40
tr22127,26,55929,14,0,0,48
tr22128,22,165065,10,0,0,40
tr22129,26,34307,11,0,0,65
tr22130,33,246038,13,0,0,40
tr22131,36,147258,11,0,0,60
tr22132,45,329144,10,0,0,40
tr22133,56,52953,16,0,1669,38
tr22134,23,216181,10,0,0,36
tr22135,23,391171,10,0,0,25
tr22136,35,223242,13,0,0,40
tr22137,39,103925,13,7688,0,32
tr22138,45,38240,9,0,0,40
tr22139,21,148444,10,0,0,25
tr22140,56,110257,9,0,0,40
tr22141,31,101345,9,0,0,40
tr22142,21,369084,10,0,0,10
tr22143,31,288825,9,5013,0,40
tr22144,20,162688,9,0,0,38
tr22145,17,48751,7,0,0,40
tr22146,44,184099,9,0,0,40
tr22147,19,307496,10,0,0,23
tr22148,71,176986,9,0,0,24
tr22149,23,267955,10,0,0,40
tr22150,21,283969,9,0,0,40
tr22151,29,204516,14,0,0,15
tr22152,33,167771,10,0,0,30
tr22153,46,345073,9,0,0,48
tr22154,21,380219,10,0,0,40
tr22155,36,306156,10,15024,0,60
tr22156,70,37203,14,9386,0,30
tr22157,19,185097,9,0,0,37
tr22158,29,144808,10,0,0,40
tr22159,34,187203,12,0,0,50
tr22160,26,125089,10,0,0,40
tr22161,30,289458,13,0,0,40
tr22162,34,144798,10,0,0,40
tr22163,24,172152,13,0,0,25
tr22164,28,207513,9,0,0,48
tr22165,24,164574,10,0,0,40
tr22166,76,199949,13,20051,0,50
tr22167,19,213024,8,0,0,40
tr22168,24,83374,10,0,0,30
tr22169,37,192939,13,0,0,40
tr22170,24,424494,13,0,0,30
tr22171,24,215243,13,0,0,42
tr22172,40,30682,9,0,0,45
tr22173,23,218678,7,0,0,40
tr22174,25,219130,10,0,0,40
tr22175,53,200190,14,0,1977,55
tr22176,28,194472,10,0,0,40
tr22177,52,205767,14,0,0,40
tr22178,28,249870,15,0,0,50
tr22179,31,211242,12,0,0,55
tr22180,77,149912,13,0,0,10
tr22181,22,85389,9,0,0,40
tr22182,17,806316,7,0,0,20
tr22183,38,329980,13,0,0,55
tr22184,45,236612,7,0,0,40
tr22185,25,249214,10,0,0,40
tr22186,50,257126,9,0,0,40
tr22187,53,204397,9,0,0,60
tr22188,24,291979,9,0,0,40
tr22189,33,138667,9,0,0,50
tr22190,57,42298,14,15024,0,40
tr22191,39,375452,15,15024,0,48
tr22192,30,94413,10,0,0,30
tr22193,31,166626,9,0,0,40
tr22194,39,326566,10,0,0,40
tr22195,30,165503,13,0,0,65
tr22196,48,102597,10,0,0,44
tr22197,62,113234,14,0,0,40
tr22198,39,177277,9,0,0,45
tr22199,34,198103,9,0,1980,40
tr22200,45,260490,14,0,0,50
tr22201,32,237478,7,0,0,40
tr22202,17,166242,6,0,0,15
tr22203,19,158603,6,0,0,25
tr22204,25,274228,9,0,0,84
tr22205,42,185145,10,0,0,57
tr22206,66,28367,13,0,0,99
tr22207,63,28612,9,0,0,70
tr22208,43,191429,4,0,0,25
tr22209,23,65481,9,0,0,40
tr22210,39,186130,15,0,0,55
tr22211,47,350759,9,0,0,40
tr22212,36,359678,9,0,0,48
tr22213,35,220595,9,0,0,40
tr22214,25,29599,9,0,0,40
tr22215,46,75256,9,0,0,40
tr22216,43,143583,6,0,0,40
tr22217,31,207505,16,0,1977,70
tr22218,41,308550,9,0,0,60
tr22219,50,145717,9,0,0,35
tr22220,36,334366,7,0,0,32
tr22221,31,76198,9,0,0,20
tr22222,45,155489,4,0,0,65
tr22223,50,197322,7,0,0,50
tr22224,52,194259,4,0,0,50
tr22225,40,346189,16,0,0,40
tr22226,55,98361,13,15024,0,55
tr22227,64,178556,6,0,0,56
tr22228,51,162943,15,0,0,40
tr22229,30,19302,10,7688,0,40
tr22230,56,67662,14,0,0,39
tr22231,35,126675,9,0,0,48
tr22232,55,278228,6,0,0,35
tr22233,30,169152,9,0,0,40
tr22234,34,204052,9,0,0,40
tr22235,36,215392,11,0,0,40
tr22236,43,83348,9,0,0,60
tr22237,24,196816,10,0,0,50
tr22238,30,541343,6,0,0,40
tr22239,33,55921,11,0,0,70
tr22240,32,251701,12,0,0,40
tr22241,29,119848,13,0,0,40
tr22242,50,160572,9,3137,0,47
tr22243,18,25837,7,0,0,15
tr22244,20,236592,7,0,0,25
tr22245,45,199326,14,0,0,45
tr22246,22,341610,10,0,0,35
tr22247,45,175958,15,0,0,40
tr22248,41,198965,9,0,0,40
tr22249,42,193537,4,0,0,35
tr22250,24,438839,13,0,0,40
tr22251,22,298227,9,0,0,35
tr22252,28,271466,9,0,0,45
tr22253,23,335570,10,0,0,35
tr22254,21,206891,4,0,0,38
tr22255,23,162551,13,0,0,20
tr22256,45,145637,10,0,0,48
tr22257,41,101290,9,0,0,40
tr22258,49,229376,9,0,0,40
tr22259,38,439592,10,0,0,40
tr22260,37,161141,9,0,0,40
tr22261,70,304570,13,0,0,32
tr22262,24,103277,9,2597,0,40
tr22263,28,407672,13,0,0,40
tr22264,24,73928,11,0,0,20
tr22265,83,240150,6,20051,0,50
tr22266,69,230417,16,0,0,40
tr22267,37,260093,9,0,0,40
tr22268,28,96020,13,0,0,40
tr22269,54,104421,10,0,0,40
tr22270,71,152307,9,0,2377,45
tr22271,56,93415,9,0,0,40
tr22272,27,282664,13,0,0,45
tr22273,42,269733,14,99999,0,80
tr22274,29,169683,11,0,0,40
tr22275,27,271603,4,0,0,24
tr22276,32,340917,13,0,0,50
tr22277,31,329874,10,0,0,40
tr22278,55,120781,16,0,0,40
tr22279,48,138069,9,0,0,45
tr22280,58,33309,9,0,0,80
tr22281,23,76432,10,0,0,40
tr22282,28,277635,10,0,0,50
tr22283,49,123088,10,0,0,46
tr22284,51,57698,9,0,0,40
tr22285,23,181820,9,0,0,53
tr22286,40,98985,9,0,0,50
tr22287,59,98350,9,0,0,40
tr22288,47,125120,13,0,0,50
tr22289,37,243409,9,0,0,50
tr22290,39,58972,12,1506,0,40
tr22291,43,62857,10,0,0,60
tr22292,40,283174,11,0,0,60
tr22293,48,107373,6,0,0,40
tr22294,29,201155,5,0,0,48
tr22295,48,187505,10,0,0,50
tr22296,37,61778,13,0,0,30
tr22297,19,223648,9,4101,0,48
tr22298,28,149652,6,0,0,30
tr22299,56,170324,3,0,0,40
tr22300,45,165937,9,0,0,60
tr22301,60,114060,10,0,0,40
tr22302,53,58913,14,0,0,42
tr22303,37,378916,9,0,0,40
tr22304,31,241885,9,0,0,40
tr22305,29,224421,11,0,0,44
tr22306,31,213771,9,0,0,36
tr22307,39,315565,9,0,0,40
tr22308,31,153005,13,0,0,40
tr22309,42,98211,13,15024,0,45
tr22310,19,260333,9,0,0,20
tr22311,24,219510,13,0,0,32
tr22312,62,266624,9,6418,0,40
tr22313,34,136862,2,0,0,40
tr22314,47,215620,14,15024,0,55
tr22315,58,187067,13,0,0,62
tr22316,23,325921,11,0,0,36
tr22317,33,268127,9,0,0,40
tr22318,76,142535,9,0,0,6
tr22319,40,177083,9,0,0,50
tr22320,28,77009,4,0,0,50
tr22321,41,306405,10,0,0,40
tr22322,46,303918,9,7688,0,96
tr22323,22,262819,10,0,0,40
tr22324,29,49087,11,0,0,40
tr22325,26,53833,9,0,0,40
tr22326,31,1033222,13,8614,0,40
tr22327,22,81145,9,0,0,25
tr22328,41,215479,10,0,0,43
tr22329,29,113464,9,0,0,40
tr22330,60,109530,11,7298,0,40
tr22331,72,217864,9,0,0,40
tr22332,41,117721,10,0,0,65
tr22333,19,199484,10,0,0,25
tr22334,25,248851,13,0,0,40
tr22335,24,116968,13,0,0,45
tr22336,59,366618,5,0,0,30
tr22337,17,240143,7,0,0,30
tr22338,59,424468,13,0,0,40
tr22339,69,320280,10,1848,0,1
tr22340,25,120238,10,2885,0,43
tr22341,50,194186,9,0,0,60
tr22342,29,247053,9,0,0,40
tr22343,29,190330,10,0,0,10
tr22344,29,199450,10,0,0,40
tr22345,32,199539,10,0,0,40
tr22346,17,94366,6,0,0,6
tr22347,50,29231,9,0,0,45
tr22348,43,33126,10,0,0,50
tr22349,41,102085,9,0,0,40
tr22350,32,212064,13,0,0,40
tr22351,54,166774,14,0,0,45
tr22352,65,95303,9,0,0,40
tr22353,18,379768,9,0,0,40
tr22354,70,247383,10,0,0,40
tr22355,53,229465,14,0,0,55
tr22356,37,135436,13,0,1977,60
tr22357,21,180052,10,0,0,30
tr22358,20,214387,9,0,0,40
tr22359,47,149337,9,0,0,38
tr22360,26,208326,9,3942,0,45
tr22361,31,34374,15,0,0,50
tr22362,45,58683,10,0,0,40
tr22363,35,403037,9,0,0,40
tr22364,55,32365,13,0,0,45
tr22365,49,155489,14,0,0,50
tr22366,33,289886,9,0,0,40
tr22367,30,54684,15,0,0,55
tr22368,19,101549,10,0,0,15
tr22369,41,40151,10,0,0,40
tr22370,29,244721,13,0,0,35
tr22371,47,228372,14,0,0,48
tr22372,53,236873,14,0,0,40
tr22373,19,250249,10,0,0,10
tr22374,71,93202,9,0,0,16
tr22375,29,176723,10,0,0,25
tr22376,43,175526,10,0,0,40
tr22377,23,91842,13,0,0,30
tr22378,52,71768,10,0,0,40
tr22379,56,181220,13,0,0,40
tr22380,28,204516,6,0,0,40
tr22381,44,89172,13,0,0,80
tr22382,37,143547,13,0,0,40
tr22383,30,310889,11,0,0,50
tr22384,31,150324,9,0,0,40
tr22385,20,216472,10,0,0,25
tr22386,64,212838,9,0,0,65
tr22387,45,168283,9,0,0,40
tr22388,40,187702,10,0,0,50
tr22389,19,60661,9,0,0,52
tr22390,54,115284,13,0,0,45
tr22391,61,98350,16,0,0,40
tr22392,62,81578,9,0,0,40
tr22393,33,111567,11,0,0,40
tr22394,51,244572,9,0,0,37
tr22395,54,230919,9,0,0,40
tr22396,24,282604,10,0,0,24
tr22397,54,320196,10,0,0,40
tr22398,42,201466,13,0,0,45
tr22399,51,254211,14,0,0,50
tr22400,41,599629,10,0,0,40
tr22401,47,219632,12,0,1408,40
tr22402,21,202373,11,0,0,40
tr22403,52,169549,10,0,0,40
tr22404,20,127185,10,0,0,15
tr22405,18,184277,9,0,0,25
tr22406,58,119751,9,0,0,60
tr22407,23,294701,9,0,0,40
tr22408,21,26842,10,0,0,20
tr22409,43,114537,11,0,0,40
tr22410,53,126386,9,0,0,40
tr22411,18,163787,9,0,0,40
tr22412,44,98211,13,0,0,40
tr22413,31,175509,13,0,0,50
tr22414,48,159854,2,0,0,40
tr22415,55,120920,14,0,0,35
tr22416,24,187551,10,0,0,20
tr22417,41,27305,14,0,0,40
tr22418,54,280292,10,0,0,32
tr22419,40,200496,13,0,0,40
tr22420,56,78090,10,0,0,48
tr22421,23,118693,11,0,0,40
tr22422,34,203488,9,0,0,60
tr22423,27,172091,9,0,0,40
tr22424,32,113364,13,0,0,40
tr22425,72,139889,10,0,0,74
tr22426,43,301638,8,0,1579,40
tr22427,32,110279,12,0,0,35
tr22428,53,242859,10,0,0,40
tr22429,18,132986,8,0,0,10
tr22430,38,254439,6,114,0,40
tr22431,29,264961,9,0,0,45
tr22432,70,148065,10,0,0,4
tr22433,46,200949,13,0,0,50
tr22434,47,47247,10,0,0,40
tr22435,56,571017,10,0,0,15
tr22436,28,416577,9,2829,0,40
tr22437,55,296991,15,15024,0,40
tr22438,50,45961,13,6849,0,40
tr22439,47,302711,7,0,0,40
tr22440,42,50356,9,0,0,40
tr22441,22,199336,10,0,0,25
tr22442,42,341178,3,0,0,44
tr22443,42,70240,10,0,0,40
tr22444,46,229394,9,0,0,40
tr22445,45,390368,10,15024,0,99
tr22446,55,82098,9,0,0,55
tr22447,57,170411,13,0,0,40
tr22448,25,109532,8,0,0,40
tr22449,43,142682,9,0,0,30
tr22450,34,127651,13,0,0,60
tr22451,27,236472,13,0,0,40
tr22452,25,176047,9,2176,0,40
tr22453,37,111499,10,0,0,40
tr22454,48,425199,10,0,0,45
tr22455,38,229009,9,0,0,45
tr22456,17,232713,6,594,0,30
tr22457,70,141742,11,9386,0,50
tr22458,37,234807,9,0,0,37
tr22459,45,738812,9,0,0,46
tr22460,56,204816,9,0,0,55
tr22461,64,342494,9,0,0,40
tr22462,35,226311,10,0,0,38
tr22463,23,143062,9,0,0,40
tr22464,42,125155,9,0,0,90
tr22465,23,329925,10,0,0,30
tr22466,26,208994,10,0,0,12
tr22467,56,212864,9,0,0,40
tr22468,41,214242,13,0,1887,40
tr22469,47,191175,3,0,2179,50
tr22470,21,118693,10,0,0,40
tr22471,29,253593,9,0,0,40
tr22472,72,497280,5,0,0,20
tr22473,69,240562,15,99999,0,40
tr22474,19,140985,10,0,0,25
tr22475,25,191921,13,0,0,25
tr22476,56,204049,10,0,1848,50
tr22477,42,331651,14,8614,0,50
tr22478,58,142158,13,0,0,35
tr22479,24,249046,13,0,0,40
tr22480,41,213019,11,0,0,38
tr22481,40,199599,6,0,0,40
tr22482,37,186191,9,0,0,45
tr22483,25,28008,12,0,0,40
tr22484,43,82488,13,0,0,40
tr22485,36,117073,9,0,0,40
tr22486,41,325786,9,0,0,40
tr22487,31,37546,13,0,0,40
tr22488,22,204226,9,0,0,40
tr22489,36,133299,11,0,0,40
tr22490,42,29702,6,0,0,40
tr22491,29,307812,9,0,0,60
tr22492,25,174545,9,0,0,46
tr22493,23,233472,13,0,0,40
tr22494,34,184147,9,0,0,20
tr22495,27,198188,9,2580,0,45
tr22496,32,447066,13,15024,0,50
tr22497,33,200246,10,0,0,40
tr22498,38,166585,13,0,0,55
tr22499,21,335570,10,0,0,30
tr22500,39,53569,11,0,0,40
tr22501,50,167065,13,0,0,40
tr22502,32,113364,10,0,0,30
tr22503,40,219266,9,0,0,40
tr22504,58,200042,10,15024,0,40
tr22505,20,205975,9,0,0,20
tr22506,63,234083,9,0,2205,40
tr22507,56,65325,13,0,0,50
tr22508,30,194740,13,0,0,40
tr22509,39,99065,10,0,0,39
tr22510,25,212793,12,0,0,50
tr22511,33,112941,9,0,0,40
tr22512,41,187322,13,0,0,40
tr22513,50,283676,10,0,0,40
tr22514,44,173682,10,0,0,40
tr22515,27,168470,13,0,0,40
tr22516,27,186454,13,13550,0,40
tr22517,58,141807,3,0,0,40
tr22518,25,245628,10,0,0,15
tr22519,31,264864,9,0,0,40
tr22520,39,262841,9,0,0,50
tr22521,55,37438,11,0,0,40
tr22522,22,170800,11,0,0,12
tr22523,44,152150,12,0,0,40
tr22524,41,211873,11,0,1628,5
tr22525,44,159580,8,0,0,40
tr22526,61,477209,4,0,0,54
tr22527,32,70985,11,0,0,40
tr22528,35,241998,13,0,0,45
tr22529,28,249541,10,0,0,40
tr22530,57,135339,13,0,0,40
tr22531,32,44675,16,0,0,65
tr22532,46,247992,4,0,0,40
tr22533,26,221626,9,0,1579,20
tr22534,43,48087,9,0,0,40
tr22535,62,114045,9,0,0,35
tr22536,60,69251,14,0,0,38
tr22537,67,192670,9,0,0,20
tr22538,19,268392,9,0,0,30
tr22539,55,170994,9,0,0,40
tr22540,48,431513,6,0,0,65
tr22541,19,37332,9,0,0,20
tr22542,19,35865,10,0,0,30
tr22543,43,183891,9,0,0,40
tr22544,31,150309,16,0,0,90
tr22545,65,93318,10,0,0,45
tr22546,32,171814,9,0,0,40
tr22547,36,183735,14,0,0,40
tr22548,41,353541,9,0,0,40
tr22549,33,152351,10,3908,0,40
tr22550,72,271352,6,0,0,12
tr22551,34,345705,13,0,1977,50
tr22552,27,223751,10,0,0,45
tr22553,75,164570,7,0,0,50
tr22554,39,281363,6,0,0,15
tr22555,51,110747,9,0,1887,40
tr22556,47,34458,9,0,0,40
tr22557,31,254293,10,0,0,40
tr22558,40,270147,14,0,0,40
tr22559,36,255454,13,0,0,40
tr22560,18,126125,9,0,0,20
tr22561,33,618191,9,0,0,40
tr22562,34,163110,14,0,0,40
tr22563,51,145409,10,3103,0,48
tr22564,39,235379,12,0,0,40
tr22565,20,55465,9,0,0,35
tr22566,67,181220,10,0,0,20
tr22567,42,26672,11,0,0,60
tr22568,59,98361,7,0,0,40
tr22569,31,219883,9,0,0,40
tr22570,19,376683,10,2036,0,30
tr22571,47,33865,10,0,0,48
tr22572,68,168794,4,0,0,30
tr22573,30,94245,10,0,0,40
tr22574,34,34572,9,0,0,60
tr22575,49,348751,4,0,0,40
tr22576,38,65382,10,0,0,40
tr22577,60,116707,10,7298,0,40
tr22578,24,140001,13,0,0,40
tr22579,18,166889,10,0,1602,35
tr22580,24,117789,13,0,0,40
tr22581,21,238917,3,0,0,40
tr22582,48,242923,9,0,1848,40
tr22583,52,330799,5,0,0,40
tr22584,48,209460,9,0,0,40
tr22585,40,75313,13,7688,0,66
tr22586,29,339100,7,3418,0,48
tr22587,20,184779,10,0,0,20
tr22588,31,139000,9,0,0,25
tr22589,30,361742,10,0,0,50
tr22590,30,260782,9,0,0,40
tr22591,29,100579,11,0,0,40
tr22592,56,356067,14,0,0,16
tr22593,46,87250,13,0,0,40
tr22594,41,264663,10,0,3900,40
tr22595,29,255817,3,0,0,40
tr22596,48,243631,9,0,0,30
tr22597,34,544268,9,0,0,50
tr22598,42,98061,11,0,0,50
tr22599,25,95691,9,0,0,30
tr22600,47,145868,7,0,0,40
tr22601,23,65038,9,0,0,40
tr22602,43,227734,11,0,0,22
tr22603,19,176831,10,0,0,35
tr22604,22,211678,9,0,0,40
tr22605,40,157240,13,0,0,70
tr22606,41,145441,11,0,0,40
tr22607,71,66624,13,0,2392,60
tr22608,42,76487,9,0,0,45
tr22609,31,557853,13,0,0,47
tr22610,69,262352,10,0,0,32
tr22611,58,118253,9,0,0,70
tr22612,36,146625,7,0,0,12
tr22613,31,174201,9,0,0,65
tr22614,20,66695,10,594,0,35
tr22615,41,121130,9,0,0,40
tr22616,35,385847,10,0,0,40
tr22617,62,83439,4,0,0,40
tr22618,28,114158,13,0,0,15
tr22619,27,381789,8,0,0,55
tr22620,17,82041,7,0,0,40
tr22621,35,115618,9,0,0,50
tr22622,45,106110,10,0,0,99
tr22623,44,267521,13,0,0,40
tr22624,27,90692,11,0,0,40
tr22625,51,57101,5,0,0,40
tr22626,49,236913,9,0,0,45
tr22627,64,388625,6,0,0,10
tr22628,54,261207,4,0,0,45
tr22629,43,245487,9,0,0,40
tr22630,32,262153,9,0,0,35
tr22631,36,225516,12,10520,0,43
tr22632,26,68729,9,0,0,50
tr22633,37,126954,13,0,0,50
tr22634,38,85074,12,0,0,40
tr22635,26,383306,8,0,0,40
tr22636,50,128143,13,0,1887,50
tr22637,47,185041,10,7298,0,40
tr22638,42,99373,9,0,0,40
tr22639,66,157942,9,0,0,40
tr22640,43,241928,9,0,0,32
tr22641,37,348739,13,0,0,45
tr22642,37,95654,6,0,0,35
tr22643,25,367306,10,0,0,40
tr22644,29,270421,13,0,0,50
tr22645,63,221592,9,0,0,40
tr22646,50,156951,12,3103,0,40
tr22647,42,39239,14,0,0,70
tr22648,42,367292,10,0,0,40
tr22649,41,408498,9,0,0,50
tr22650,65,157403,9,0,0,50
tr22651,32,244147,9,0,0,10
tr22652,24,220944,10,0,0,60
tr22653,51,314007,9,0,0,40
tr22654,67,200862,6,0,0,35
tr22655,28,33374,7,0,0,35
tr22656,32,345489,10,0,0,55
tr22657,77,83601,15,0,0,40
tr22658,47,162302,9,0,0,20
tr22659,20,147344,10,0,0,20
tr22660,57,183657,10,0,0,35
tr22661,50,163948,14,0,0,40
tr22662,19,316797,4,0,0,45
tr22663,54,332243,8,0,0,40
tr22664,51,195844,10,0,0,40
tr22665,51,387250,13,0,0,50
tr22666,38,188303,10,7688,0,40
tr22667,68,40956,13,0,0,25
tr22668,17,178953,8,0,0,20
tr22669,32,398988,13,0,0,40
tr22670,29,535978,10,0,0,45
tr22671,42,296982,10,0,0,40
tr22672,40,231991,9,0,0,40
tr22673,27,295799,10,0,0,40
tr22674,22,201569,13,0,0,20
tr22675,58,193568,7,0,0,40
tr22676,61,97128,13,0,0,45
tr22677,42,203393,13,0,0,35
tr22678,49,138370,14,0,0,40
tr22679,41,120277,13,0,0,40
tr22680,43,91949,9,0,0,40
tr22681,46,228372,13,0,0,40
tr22682,28,132191,9,0,0,45
tr22683,39,274683,10,7688,0,50
tr22684,50,196307,10,7688,0,40
tr22685,57,195835,10,0,0,40
tr22686,47,185399,9,0,0,38
tr22687,79,103684,9,0,0,40
tr22688,40,140559,9,0,0,45
tr22689,35,110188,13,0,0,40
tr22690,35,668319,13,0,1740,80
tr22691,30,112358,13,0,0,60
tr22692,26,151810,6,0,0,40
tr22693,49,48120,9,1506,0,40
tr22694,48,144844,9,0,0,40
tr22695,22,205839,10,0,0,45
tr22696,22,113760,7,0,0,30
tr22697,47,216657,9,0,0,60
tr22698,36,278576,9,0,0,50
tr22699,44,174373,12,0,0,40
tr22700,73,220019,5,0,0,9
tr22701,24,311949,9,0,0,45
tr22702,34,303867,13,0,0,40
tr22703,37,154210,10,0,0,40
tr22704,46,202560,10,0,0,40
tr22705,20,358783,10,0,0,35
tr22706,29,423024,3,0,0,40
tr22707,24,206671,11,0,0,40
tr22708,29,245310,10,0,0,35
tr22709,18,31983,8,0,0,20
tr22710,41,124956,13,0,0,90
tr22711,59,118358,9,0,0,40
tr22712,27,491421,3,0,0,50
tr22713,50,151580,12,0,0,45
tr22714,25,248990,2,0,0,24
tr22715,42,157425,13,0,0,45
tr22716,36,221650,10,0,0,40
tr22717,62,88055,10,0,0,60
tr22718,71,216608,11,0,0,40
tr22719,38,682947,13,0,0,55
tr22720,44,228124,9,0,0,40
